"ID","Created Date","Updated Date","Owner","Song Title","Performer","Runtime","Location","Snippet(s) of relevant lyrics","Songwriter ","date written","genre","Keywords (type of worker, labor issues, etc)","Submitter Name","Submitter Email"
"78d47157-9907-4292-9326-c4bfd7027476",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Nah Idle (Not Idling)","Popcaan",,"Lyrics: http://reggaetranslate.com/song/nah-idle/121                                                                                            Song: https://www.youtube.com/watch?v=NFxhl8xDqL4","Some a dem nuh waan work (Some of you don't want to work)                                                                                                                                                                                                                                                                                                                              Not even buy him daughter a skirt (Not even buying his daughter a skirt)                                                                                                                                                                                                                                                                                                            Hustling a mi grammar (Hustling is my grammar)                                                                                                                                                                                                                                                                                                                                                                       Work hard, fi tek care of Rihanna (Work hard to take care of Rihanna)                                                                                                                                                                                                                                                                                                                           Bwoy, yuh nuh waan help yuh mother? (Boy, you don't want to help your mother?)                                                                                                                                                                                                                                                                                                                  Yuh nuh waan help yuh brother? (You don't want to help your brother?)                                                                                                                                                                                                                                                                                                                                     Yuh vex everytime yuh see a yute a climb up the ladder (You're vexed every time you see a youth climbing up the ladder)                                                                                                                                                                                                                                                 Yuh cyaa just a idle, a idle, a idle, a idle (You can't be idling, idling, idling, idling)","Popcaan","2016","Dancehall",,,
"78e8cfde-7ec6-477c-a392-5e18e6a70a5d",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Frankly, Mr. Shankly","The Smths ",,"https://www.youtube.com/watch?v=RsQSS-hND4I","Frankly, Mr. Shankly, this position I've held
It pays my way, and it corrodes my soul
I want to leave, you will not miss me
I want to go down in musical history
Frankly, Mr. Shankly, I'm a sickening wreck
I've got the twenty first century breathing down my neck
I must move fast, you understand me
I want to go down in celluloid history, Mr. Shankly","Johnny Marr, Morrissey","1986","Alternative/Indie",,,
"79a7cbe6-6271-4ecd-bdde-4167a4b6e22f",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Hold the Fort","Bruce Brackney  (Live   1984)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"79b41211-5b06-4b13-af9e-e190d0949309",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Not Cricket To Picket  ","Barbra Streisand (Pins & Needles)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"79d77353-7e29-449a-8173-d2dd38d7ed3d",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","For the First Time","The Script",,"https://www.youtube.com/watch?v=CPEBN2dVNUY","Trying to make it work but man these times are hard
She needs me now but I can't seem to find a time
I've got a new job now in the unemployment line
And we don't know how we got into this mess it's a gods test
Someone help us 'cause we're doing our best
Trying to make it work but man these times are hard
But we're gonna start by drinking old cheap bottles of wine …

She's in line at the dole with her head held high
While I just lost my job but didn't lose my pride","Danny O'Donoghue and Mark Sheehan","August 20, 2010","pop rock",,,
"7a4fe7e8-5966-404b-a1c1-7f8d038f0ca7",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","For the Love of Money","The O'Jays",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"7ba61420-43e7-41cc-9e95-ff58ae609541",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Parker's Blues","Pam Parker",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"7bfc424c-20a4-46c7-ab5a-eeae69ed16ea",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Were There","Bev Grant and the Brooklyn Women's Chorus",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"7d37e549-0db3-4312-a56e-4854e10b2ffa",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Union Maid","R.J. Phillips Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"7d6dd115-f646-472d-a59a-6f672119c392",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Shall Overcome",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"7e55801e-27c8-44a5-bb09-9186c3d2f2f1",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Subway Art","Tish Hyman",,"https://www.youtube.com/watch?v=A-nYINci4Nw","Lonely people cast away
For the crimes they committed
And the love ones they pain
Hope for redemption on a crowded train
Can you spare some change? 'Cause my baby need some diapers
I just got out of jail and nobody wants to hire
My mother just died and I have nowhere to go now
Got hurt on the job, got laid off and I'm broke now
I could be robbin' you but I'm tryna sell this candy
I need to feed my family, somebody help me
","Tish Hyman","2015","Hip-hop",,,
"7e7fbef6-7928-4171-b71d-ad8faa44777c",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Ten Weeks of Mnuchin",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"7f5ac3ac-4ffc-4827-8ff0-39bda0d40650",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Union Woman","Lynn Marie Smith",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"7fc9d18e-af3f-465f-95eb-cfbdf5335750",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Woke Up This Morning","John Legend"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"80a7d69f-5c80-4389-bbcf-816db78a5cde",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Dark as a Dungeon","Dolly Parton",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"817271f3-1fc8-4a80-8c09-7ac0110dc221",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","A song to all the hard working women","Vampire Princess",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"817c3170-306d-46dd-bd23-0389769ab339",2022-12-05T21:56:52Z,2022-12-05T21:56:52Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Yanira Merino","Charlie King",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"817da917-e836-4971-bf5f-a4178acec54f",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Union Song","Tom Morello",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8184a2d4-473b-45af-b1fe-12e4fbd75617",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","A Change Is Gonna Come","Sam Cooke",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8358a0f9-b6c7-4fe8-89fa-9c8a537b4746",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","AftaNafta","Raymond Leon Schultz",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"83a4ac15-735a-4dab-be6a-263d30530d99",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Working Man","The Dubliners",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"83c69ae4-1abb-43aa-91e0-635359365835",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Work from Home","Fifth Harmony, Ty Dolla $ign",,"https://www.youtube.com/watch?v=5GL9JoH4Sws","I know you're always on the night shift
But I can't stand these nights alone
And I don't need no explanation
Cause baby, you're the boss at home","'-","2016","pop",,,
"83e11eb7-e955-483a-8aa5-cf8c1008be5c",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Drinking Class","Lee Brice",,"https://www.youtube.com/watch?v=ZV1oQiRdoPc","We're up when the rooster crows
Clock in when the whistle blows
Eight hours ticking slow
And then tomorrow we'll do it all over again
I'm a member of a blue collar crowd
They can never, nah they can't keep us down
If you gotta, gotta label me, label me proud
I belong to the drinking class
Monday through Friday, man we bust our backs
If you're one of us, raise your glass
I belong to the drinking class","Josh Kear, David Frasier and Ed Hill","Released on September 8, 2014","Country",,,
"845423f0-3a10-49d1-87a4-8c81ea7fc616",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Triangle Shirtwaist Fire Song","Mike Stout",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"84b25789-575e-4f49-af4a-f7f5bb8c5382",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Internationale","Billy Bragg",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"85941919-c7af-4115-951d-367828115f91",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Haymarket Massacre","Jay Kulstad",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"85db8163-c18a-4698-8468-85130a70ba5d",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","General Strike","Moe Shinola",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"861a6a74-c329-4cda-9ac2-3b3f8f53d1a4",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Rosa Parks","Outkast",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8790dccf-36d8-4b9e-9cf6-244c8a8d6899",2022-12-05T21:56:52Z,2022-12-05T21:56:52Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","You'll Never Leave Harlan Alive","Patty Loveless",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"87b1b8d0-4206-40ed-bf9d-e7f276d590c9",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Signed Sealed Delivered","The Fearless Flyers (Feat. Blake Mills & Sandra Crouch)"," ","Labor History Today collection (MP3); cgarlock@gmail.com"," "," "," ",,,,
"88fb1067-0e6c-4048-b6cc-75e4cd074834",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Sixteen Tons","Merle Travis (original version from 1947)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"891bc100-53d9-4f45-b0f2-8404cc4a48a8",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Hold the Fort","Pete Seeger",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"89273827-2211-4e21-bcfc-549b8e12591d",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Hold the Line","Tom Morello-Union Strong Edit",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8939210f-3bf4-46e5-b39f-0b1ce694d5d1",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Which Side Are You On","KollektivA (feat. Manos Ksidous)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8a6e2210-4608-43ae-b571-2eeb6483d0bb",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Joe Hill","Joan Baez",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8ad80949-3fce-4e28-ade0-0c6805b5146d",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Working Man","The Men Of The Deeps",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8aef078b-b461-4bd4-a1d6-87053fdf2926",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Women Vote","CLUW"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8b2b7a8b-c3fb-4cca-8a10-ef116c3a7a1c",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Do You Hear The People Sing","Les Misérables",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8b4f2972-c01a-4879-87ed-215049a40f30",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Estevan","Peter Kastner",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8baddeb2-c33c-4171-ab11-1b57d270aebe",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Salt Of The Earth","Joan Baez",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8cacb986-973b-400a-99d5-fcad1df0648d",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I’m Essential","Kenmor",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8d86e215-61cb-4fc0-9520-61be0c2ab0dc",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Joe Hill's Last Will","John McCutcheon",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8da516c2-ccfe-46fd-829e-fc8825b21528",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","City Workers Strike Song","Dave Rovics",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8e1a5c0a-0ecf-4c6a-9254-085d7bdb2b71",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Hustlin","Rick Ross (Instrumental)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8e20659c-6983-4b91-a4dc-f3f50cef2ca6",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Hold the Fort","The Union Boys (We Shall Not Be Moved [Songs For Victory, 1944])",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"8f42fd87-3b89-41b6-b22c-747653994d83",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Welcome To The Working Week","Elvis Costello","1:24:00","https://www.youtube.com/watch?v=oyH9xPDDy80","Welcome to the working week
Oh, I know it don't thrill you, I hope it don't kill you
Welcome to the working week
You gotta do it till you're through it, so you better get to it
All of your family had to kill to survive
And they're still waitin' for their big day to arrive
But if they knew how I felt, they'd bury me alive","Elvis Costello","1977","New wave/post-punk, Rock",,,
"8f541990-f8f4-43c0-a0b3-ca1e6bca68c9",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Union Maid","Anne Feeney",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9078d0a6-3b96-4273-a0cd-fdcd0a5a7074",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Immigrants (We Get The Job Done)","The Hamilton Mixtape",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"90b25c83-0ad8-48b3-b9fd-e7c481b9abf5",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Aint Gonna Let Nobody Turn Me Around","The Roots from The Soundtrack For A Revolution",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"90fe6be8-03be-4c17-ba35-20f89dfcb9bb",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Working in the coal mine ","Lee Dorsey ","2:46:00","https://youtu.be/3Dy2tuF915E","Workin' in the coal mine
Goin' down, down, down
Workin' in a coal mine
Oops, about to slip down
Workin' in a coal mine
Goin' down down, down
Workin' in a coal mine
Oops, about to slip down
Five o'clock in the mornin'
I'm already up and gone
Lord, I'm so tired
How long can this go on?","Lee Dorsey","1966","Jazz",,,
"915868bb-ac2b-4c96-8feb-7bd7c82bd38e",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I Am A Union Woman (Join The CIO)","Deborah Holland",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"91b05af5-10b5-46c5-8114-c925ee3ca82c",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Teach Your Children","Crosby Stills  Nash"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9210020d-be49-49a2-abbe-f17a9b3fec51",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","1913 Massacre","Woody Guthrie",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"925fda53-f97b-40f6-806e-22790b7af6f6",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Casey Jones the Union Scab","John Paul Wright 2013 Reboot",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"92b96c72-097d-4ce8-990e-63c20583dfb1",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Can't Hold Us Down","Christina Aguilera",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"930a1949-24e4-46aa-b7f6-e732027c0dd3",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","My Song For The Miner","Fred White",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"947a97dd-59cd-48a8-9b20-cc48fb2fbd30",2022-12-05T21:56:52Z,2022-12-05T21:56:52Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","You Gotta Go Down And Join The Union","Woody Guthrie",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"95b6602f-3691-4eba-9a25-5aa95ea53f31",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Ten Crack Commandments","The Notorious B.I.G. ",,"https://www.youtube.com/watch?v=ZYb 8MM1tGQ","Rule Nombre Uno: never let no one know
How much dough you hold cause you know
The cheddar breed jealousy 'specially
If that man fucked up, get yo' ass stuck up
Number 2: never let 'em know your next move
Don't you know Bad Boys move in silence and violence?
Take it from your highness
I done squeezed mad clips at these cats for they bricks and chips
Number 3: never trust nobody
Your moms'll set that ass up, properly gassed up
Hoodied and masked up, shit, for that fast buck
She be laying in the bushes to light that ass up
Number 4: I know you heard this before
Never get high on your own supply
Number 5: never sell no crack where you rest at
I don't care if they want a ounce, tell 'em bounce!
Number 6: that goddamn credit? Dead it
You think a crackhead paying you back, shit forget it!
7: this rule is so underrated
Keep your family and business completely separated
Money and blood don't mix like two d**ks and no b***h
Find yourself in serious shit
Number 8: never keep no weight on you!
Them cats that squeeze your guns can hold jums too
Number 9 shoulda been Number 1 to me:
If you ain't gettin' bagged stay the f**k from police
If n****s think you snitchin' they ain't trying to listen
They be sittin' in your kitchen, waiting to start hittin'
Number 10: a strong word called consignment
Strictly for live men, not for freshmen","Christopher Wallace (Biggie) and Christopher Martin (DJ Premier)","March 25, 1997","Rap/Hip-Hop",,,
"96abb84f-4477-4259-8eac-103a007ee023",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Solidarity Forever","Graduate Workers Strike at Columbia",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"977ed2c0-f1ba-42b2-8676-68dea066a782",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Allentown","Billy Joel",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"97b714b0-6daa-4915-b560-679f9a74fc17",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","One Big Union","Matthew Grimm (acoustic version)"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"98369314-6d1b-44af-aba6-94619682497b",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Ice (El Hielo)","La Santa Cecilia",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9915705e-5bb1-4bd1-97cd-ee3186820204",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Folsom Prison Blues","Johnny Cash",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"996d0c3b-9b18-43ff-8b23-537e25ad9562",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","This Land Is Your Land","The Melodians",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"99900448-0503-4cc3-add7-6a7c55413f87",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","This Land is Your Land  ","Maxwell's AllStars",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9a327d32-2b8d-465f-992c-aea2e95e6fbe",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Preamble","Schoolhouse Rock",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9a906908-b07c-4ea3-b385-741f7407f797",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I Hate My Job","a2z","[04:58:00.000]","https://youtu.be/vGa81rXY1NE",,,,,,,
"9aa4a96f-14ce-49ad-b5ac-d98293d30ce6",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Put a Woman in Charge ","Keb Mo feat Rosanne Cash ",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9b6cb852-cdf1-42f7-a140-e95c36178e86",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Working Man","Imagine Dragons",,"https://www.youtube.com/watch?v=m4SBGLtJvPo","Shake it, shake it
And we're moving again
Been a long time coming for the working man
So shake it, shake it
And we're moving again
When the money is high, we can start to spend","Benjamin Arthur Mckee, Daniel Coulter Reynolds, Daniel Wayne Sermon","2012","Alternative",,,
"9b7a9847-aca4-4fe7-9488-09e2e3bf408e",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Dark as a Dungeon","Merle Travis (solo guitar 1951)"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9d1bcc70-981e-43d9-8c4e-09ace29e8fe4",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Erie Canal Rap","MC LaLa",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9d1f9cd0-3802-4d58-9f67-a2aa532e2237",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Heigh Ho! (The Dwarfs' Marching Song)","Snow White's Dwarfs while mining (Scotty Mattraw, Otis Harlan, Billy Gilbert, Pinto Colvig & Roy Atwell)",,"https://www.youtube.com/watch?v=HI0x0KYChq4","We dig dig dig dig dig dig dig
In a mine the whole day through
To dig dig dig dig dig dig dig
Is what we like to do,                                                           It ain't no trick
To get rich quick
If you dig dig dig,                                                                A thousand rubies, sometimes more
But we don't know what we dig 'em for,                              Heigh-ho, Heigh-ho
It's home from work we go.","Frank Churchill, Larry Morey and Leigh Harline.","1938","Traditional pop, Broadway, musical theater",,,
"9e53382a-2da3-4141-8613-64f47d1204c2",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Small Rebellion","James Keelaghan",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9f705b56-2e72-4d54-bf29-4875d0cdd5f4",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Cadence to Arms (Scotland the Brave)","Dropkick Murphys",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"9fca46ee-9239-49dc-9fb1-2fae9e55c9cb",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Take This Job and Shove It (Remix)",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a0a981e7-1de0-4cf8-a2b4-8024daecf441",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The World Turned Upside Down","Billy Bragg",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a0c3b4a6-dc12-40b5-ac98-d9e77964e4b6",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Maggie's Farm","Bob Dylan",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a1d9e5e8-5731-4977-b33e-51b625280137",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Talking Union","Pete Seeger",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a1dabfdd-1925-4294-8796-62356fca8af9",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","All You Fascists Bound to Lose","The Selecter AKA Big In The Body",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a237312f-226d-49f2-a6e0-41c933205315",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Hold the Line","Union Strong Edit-Tom Morello (feat. grandson)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a258a5a7-a2c9-4cd7-9826-213b1c1ea3e2",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Ode to Academic Labor ","Bill Rawlins (music) Lisa M. Tillmann (lyrics) Andie Walla (video)",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
